timestamp,name,value
0,frontend##frontend_error_rate,7.194847382534367e-09
0,orders##orders_error_rate,4.359681066419857e-09
0,catalogue##catalogue_error_rate,2.8042998701985767e-09
0,frontend##frontend_network_in,1.1646022658838345e-07
0,orders##orders_network_in,2.136154650800167e-07
0,catalogue##catalogue_network_in,9.224793636403448e-08
0,frontend##frontend_response_time,1.6992958523789736e-11
0,orders##orders_response_time,1.5302116879631552e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.6913221137197866
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.235376851266535e-07
0,orders##orders_cpu,2.139559672501332e-07
0,catalogue##catalogue_cpu,2.023907873110639e-07
0,frontend##frontend_qps,1.3776541710457703e-06
0,orders##orders_qps,8.620760919585542e-07
0,catalogue##catalogue_qps,7.310458722316032e-07
0,frontend##frontend_error_rate,7.579597059034063e-09
0,orders##orders_error_rate,7.730714929139027e-09
0,catalogue##catalogue_error_rate,6.70876971203975e-10
0,frontend##frontend_network_in,1.6247499906780433e-07
0,orders##orders_network_in,2.4316191080950537e-07
0,catalogue##catalogue_network_in,9.21532138988654e-08
0,frontend##frontend_response_time,8.268215639933513e-10
0,orders##orders_response_time,1.3949443564305006e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.7686820416926379
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.2037873221951e-07
0,orders##orders_cpu,9.05889146696086e-08
0,catalogue##catalogue_cpu,1.984171580183381e-07
0,frontend##frontend_qps,1.194779960198186e-06
0,orders##orders_qps,8.009521569616816e-07
0,catalogue##catalogue_qps,5.995934424689165e-07
0,frontend##frontend_error_rate,3.0018275369648902e-09
0,orders##orders_error_rate,1.0498403347783358e-09
0,catalogue##catalogue_error_rate,8.272605786690876e-09
0,frontend##frontend_network_in,3.337206182475073e-07
0,orders##orders_network_in,6.380063553637737e-08
0,catalogue##catalogue_network_in,8.278557453821388e-08
0,frontend##frontend_response_time,8.538750302998822e-10
0,orders##orders_response_time,1.4033985646512916e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.917584320243784
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.022022392284225e-07
0,orders##orders_cpu,2.0724773940570259e-07
0,catalogue##catalogue_cpu,1.821144740201507e-07
0,frontend##frontend_qps,1.4365530878412557e-06
0,orders##orders_qps,9.318981617173356e-07
0,catalogue##catalogue_qps,8.172449780868968e-07
0,frontend##frontend_error_rate,3.7148630531013246e-09
0,orders##orders_error_rate,2.7243139755191966e-09
0,catalogue##catalogue_error_rate,2.2396697504385984e-09
